contentsid,title,roadaddress,introduction,latitude,longitude,phoneno,region1cd_value,region1cd_label,region2cd_value,region2cd_label,repPhoto_descseo,repPhoto_photoid_photoid,repPhoto_photoid_imgpath,repPhoto_photoid_thumbnailpath,merged_tag
CONT_000000000500514,일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,"‘새로운 태양이 떠오르는 휴식 공간’이라는 주제로 설립된 일출랜드는 제주 토종 동백나무, 비자나무를 포함한 60만본의 식물들을 관리, 보존하고 있으며, 사계절 꽃의 축제가 열리고 있는 식물원이다. 천연용암동굴인 미천굴을 중심으로 수변공원, 잔디광장, 제주종갓집초가, 화석원, 분재정원, 조각의 거리, 공예체험 아트센터, 선인장 온실, 아열대 식물원 등 다양한 테마로 구성되어 있어, 제주 청정 자연의 생태, 문화, 체험을 모두 만나볼 수 있다.",33.3835243,126.8413634,064-784-2080,region2,서귀포시,17,성산,일출랜드,2019022601119,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/8d1fb97b-1ad0-48cc-9aa0-2ec519e9575c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/6c0e389e-0f69-4618-b7e0-0c6cbe9d1275.jpg,"['테마공원', '아이', '맑음', '실내관광지', '어트랙션', '안전여행스탬프', '가족', '체험', '곶자왈', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_관광지', '무장애관광', '공용주차장', '현금결제', '카드결제', '화장실', '무료 WIFI', '편의점', '유도 및 안내시설', '단독접근가능', '단차없음', '저상버스 접근 가능', '장애인 화장실', '장애인 전용 주차장', '수동 휠체어 대여 가능', '쉬움', '실외', '중', '포토스팟', '공연/전시', '1~2시간']"
CONT_000000000500400,신양섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 88,"섭지코지 가는 길, 멋진 풍경과 아늑한 바다에 빠지다",33.4351929,126.9232266,064-760-4282,region2,서귀포시,17,성산,신양섭지해수욕장,2019022559478,https://api.cdn.visitjeju.net/photomng/imgpath/201908/08/9d19a7d3-97a8-4999-b849-123e46fc88bc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/08/80cbe593-d592-441d-8995-f44a6c2f0b69.jpg,"['해수욕장', '액티비티', '커플', '맑음', '여름', '자연경관', '체험', '레저/체험', '해변', '물놀이', '수상레저', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_자연', '공용주차장', '화장실', '편의점', '음료대', '유도 및 안내시설', '아주 어려움']"
CNTS_000000000020124,용담/용두암 해안도로,제주특별자치도 제주시 서해안로 687-8,"용두암 인근 해변에 위치, 호텔, 횟집거리등 밀집되어있음",33.51556,126.51218,--,region1,제주시,11,제주시내,Yongduam Coastal Road,7493,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/954bc671-c295-478a-a408-26a8817083b4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3efaa5b3-7ce0-471e-be76-379982071825.jpg,"['밤', '해변', '드라이브', '커플', '맑음', '가을', '자연경관']"
CONT_000000000500301,삼양해수욕장,제주특별자치도 제주시 삼양동,반짝이는 검은 모래가 특색인 해수욕장,33.525845,126.5863,064-728-3991,region1,제주시,11,제주시내,Samyang Black Sand Beach,18285,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5ddda0d0-4174-4fd6-aa65-c9594d7ae77d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a7f5d9d3-ddba-4dcc-9a5f-1966c701028c.jpg,"['해수욕장', '액티비티', '친구', '커플', '맑음', '여름', '자연경관', '체험', '레저/체험', '해변', '물놀이', '무장애관광', '반려동물동반_해변', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_자연', '화장실', '편의점', '음료대', '유도 및 안내시설', '단독접근가능', '단차없음', '장애인 화장실', '아주 어려움']"
CNTS_000000000001196,표선해수욕장,제주특별자치도 서귀포시 표선면 표선리,너른 백사장이 매력적인 서귀포 동남부 해수욕장,33.32723069299215,126.83810144720462,064-760-4992,region2,서귀포시,26,표선,표선해수욕장,2019022585792,https://api.cdn.visitjeju.net/photomng/imgpath/202110/29/f839045d-a0e5-4f28-a980-c29b57406d4a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/29/75201e85-e5f0-498a-986a-043dac98d1fb.jpg,"['해수욕장', '액티비티', '커플', '맑음', '여름', '자연경관', '체험', '레저/체험', '해변', '물놀이', '수상레저', '무장애관광', '반려동물동반_해변', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_자연', '화장실', '음료대', '유도 및 안내시설', '경보 및 피난시설', '단독접근가능', '단차없음', '장애인 화장실', '쉬움']"
CONT_000000000500701,화순금모래해수욕장,제주특별자치도 서귀포시 안덕면 화순해안로 91,야외 수영장에서 담수욕을 즐길 수 있는 해수욕장,33.239579490694844,126.33383992114864,064-760-4372,region2,서귀포시,23,안덕,Hwasun Golden Sand Beach ,20378,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1870af1d-0694-450a-a960-b5743558461a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4290c261-f156-4985-ab0b-37a8868e3bd3.jpg,"['해수욕장', ' 제주도해수욕장', '  해변', ' 서귀포해수욕장', ' 해수욕장개장', ' 제주도바다', ' 제주도해변', ' 제주도해변추천', ' 제주서쪽여행지', ' 반려동물', ' 반려동물동반입장', ' 혼저옵서개', ' 반려동물동반_자연', '공용주차장', '화장실', '음료대', '유도 및 안내시설', '경보 및 피난시설', '아주 어려움']"
CONT_000000000500083,김녕해수욕장,제주특별자치도 제주시 구좌읍 구좌해안로 237,  김녕해수욕장에서 열리는 성세기해변축제 보러오세요 ,33.557926,126.75998,064-728-3988,region1,제주시,16,구좌,김녕해수욕장,2019022635477,https://api.cdn.visitjeju.net/photomng/imgpath/202407/15/92793810-56d3-493c-8566-55c63922229f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/15/fc931694-3362-4945-b566-be8d926476d7.jpg,"['제주도', '제주여행', '여름', '제주바다', '제주동쪽가볼만한곳', '김녕', '바다', '제주해변', '서핑', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_자연', '공용주차장', '화장실', '흡연구역', '편의점', '음료대', '유도 및 안내시설', '아주 어려움']"
CONT_000000000500570,제주절물자연휴양림,제주특별자치도 제주시 명림로 584,삼나무 숲에서 즐기는 산림욕,33.4302354,126.6227963,064-728-1510,region1,제주시,11,제주시내,제주절물자연휴양림,2019022639246,https://api.cdn.visitjeju.net/photomng/imgpath/202408/26/805247f8-451f-4ff7-88ec-d4512ee1fb3e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/26/131ed198-3674-48f0-907a-5e86178b9875.jpg,"['제주여행', ' 자연휴양림추천', ' 숲속의집', ' 휴양림', ' 힐링', ' 숲길', ' 제주자연', ' 제주산책', ' 가족여행', '공용주차장', '현금결제', '카드결제', '화장실', '유도 및 안내시설', '경보 및 피난시설', '단독접근가능', '단차없음', '청각장애인 접근성', '시각장애인 접근성', '저상버스 접근 가능', '장애인 화장실', '장애인 전용 주차장', '수동 휠체어 대여 가능', '전동 휠체어 대여 가능', '쉬움', '실외', '상', '기타', '산책로', '1~2시간']"
CONT_000000000500079,금능해수욕장,제주특별자치도 제주시 한림읍 금능길 119-10,"제주시 한림읍에 위치한 금능해수욕장은 서쪽의 인기 명소인 협재해수욕장과 바로 이어져 있다. 파란 물감을 풀어놓은 것 같은 바다부터 생김새가 귀여운 비양도, 촉감이 보슬거리는 모래사장까지 이웃한 해변과 비슷한 풍경을 품고 있지만 그보다 사람이 붐비지 않아 여유로운 것이 매력이다. ",33.390003,126.23591,064-728-3983~4,region1,제주시,13,한림,금능해수욕장,2019022584399,https://api.cdn.visitjeju.net/photomng/imgpath/202110/25/37a29724-f256-403b-ac0e-3f6207fae2e1.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/25/120296bb-0959-4579-ad37-c559e95b434c.JPG,"['일몰', '해수욕장', '액티비티', '아이', '맑음', '여름', '자연경관', '체험', '레저/체험', '해변', '물놀이', '어린이', '수상레저', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_자연', '공용주차장', '화장실', '편의점', '음료대', '유도 및 안내시설', '아주 어려움']"
CNTS_000000000020343,모슬포항,제주특별자치도 서귀포시 대정읍 신영로36번길 48,서귀포시 대정읍 하모리에 위치한 항,33.218925,126.24864,--,region2,서귀포시,22,대정,모슬포항,2019022559268,https://api.cdn.visitjeju.net/photomng/imgpath/201908/06/866edac6-7704-4b8e-a131-62b0c125d78a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/06/8b36910c-5b9b-4d46-8794-91613b0f880c.jpg,"['커플', '친구', '맑음', '해변', '공용주차장']"
CNTS_200000000007634,법정사,제주특별자치도 서귀포시 1100로 740-168,법정사항일운동의 발상지로 알려져있는 역사적 장소,33.3187394,126.4848583,,region2,서귀포시,21,서귀포시내,법정사,2018052307035,https://api.cdn.visitjeju.net/photomng/imgpath/201810/19/eacc0e18-9724-4b8c-a3bb-854828376080.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/19/543deee3-2af6-4b48-a951-e9060d0d42f0.jpg,"['역사', ' 유적지', '유적지', '체험', '역사유적', '어트랙션']"
CNTS_300000000016091,나드 보컬 스튜디오,제주특별자치도 제주시 중앙로 234-1,직접 부르는 노래로 제주 휴가를 특별하게 보낼 수 있는 나드 보컬 스튜디오,33.4987647,126.5301679,0507-1437-7586,region1,제주시,11,제주시내,나드 보컬 스튜디오,2019022620039,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/268394ba-f86f-4a9a-b247-ada206647815.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/ff35d476-9df6-42d0-a753-897e37b49876.jpg,"['노래', '레슨', '보컬', '입시', '오디션', '취미', '가수', '러닝홀리데이인제주']"
CONT_000000000500281,사려니숲길,제주특별자치도 제주시 조천읍 교래리 산 137-1,"제주 숨은 비경 31, 삼나무 향기에 취하며 걷는 아름답고 청정한 숲길",33.4180631,126.6534847,064-900-8800,region1,제주시,15,조천,사려니숲길,2019022638397,https://api.cdn.visitjeju.net/photomng/imgpath/202408/16/3e9b8ced-481a-4c7b-9c6d-8cc867c9296c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/16/a1b79a17-078f-4232-be2d-980f5f5e2a6e.jpg,"['제주여행', ' 제주도갈만한곳', ' 한라산둘레길', ' 힐링제주', ' 삼나무', '스트레스해소', ' 화산송이', '화장실', '어려움']"
CNTS_000000000018383,황우지해안,제주특별자치도 서귀포시 서홍동 766-1,선녀가 물놀이 했다는 전설이 있는 자연형성 풀장,33.241566,126.54981,064-760-4601,region2,서귀포시,21,서귀포시내,Hwanguji Coast,2472,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0071520b-9cd5-4f07-8a83-4612ac077975.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/26238495-a107-4236-9ec9-279cda7120a4.jpg,"['해변', '경관/포토', '액티비티', '친구', '커플', '맑음', '여름', '자연경관', '체험', '레저/체험', '포토스팟', '수상레저', '어트랙션']"
CNTS_000000000020139,제주레일바이크,제주특별자치도 제주시 구좌읍 용눈이오름로 641,스릴과 힐링! 제주의 대자연을 달리고 체험하는 제주레일바이크,33.4646218,126.8369517,064-783-0033,region1,제주시,16,구좌,제주레일바이크,2019022586775,https://api.cdn.visitjeju.net/photomng/imgpath/202111/04/df1eaad9-1cb5-4d22-ae74-92edf0e6a860.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/04/dbc89eb5-76d3-492c-b2ce-0d75eb36dd09.jpg,"['반려동물', '반려동물동반입장', '혼저옵서개', '반려동물동반_관광지', '제주도관광', '제주도놀거리', '레일바이크', '어트랙션', '제주체험', '제주동쪽가볼만한곳', '제주어린이체험', '액티비티', '우수관광사업체', '공용주차장', '현금결제', '카드결제', '화장실', '편의점', '단독접근가능', '단차없음', '장애인 전용 주차장', '어려움', '실외', '하', '체험', '1시간 미만']"
CONT_000000000500457,오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,"제주녹차문화의 중심, 차박물관과 카페테리아, 2016 KOREAT JEJU TOP 30 선정",33.30601,126.2901309,064-794-5312,region2,서귀포시,23,안덕,오설록티뮤지엄,2019022638833,https://api.cdn.visitjeju.net/photomng/imgpath/202408/21/2aa92c1e-5dec-48f0-a3f5-ef5bb271bb51.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/21/256f72ce-2f8d-4e8b-a6bb-54d4bb6bd329.jpg,"['제주여행', ' 제주도놀거리', ' 제주도체험', ' 오설록', ' 차밭', ' 힐링', ' 녹차', ' 디저트', '공용주차장', '현금결제', '카드결제', '화장실', '무료 WIFI', '편의점', '음료대', '유도 및 안내시설', '경보 및 피난시설', '엘리베이터', '단독접근가능', '단차없음', '시각장애인 접근성', '장애인 화장실', '승강기', '장애인 전용 주차장', '수동 휠체어 대여 가능', '어려움', '실외', '중', '포토스팟', '1시간 미만']"
CONT_000000000500178,마복이오름,제주특별자치도 서귀포시 안덕면 상천리 산 83,마파람이 시원한 마복이 오름,33.31936889858197,126.39236368786618,064-793-5015,region2,서귀포시,23,안덕,마복이오름,2019022599873,https://api.cdn.visitjeju.net/photomng/imgpath/202203/28/d5337dd1-5ace-4e17-bcbf-570eccc8f0a9.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/28/4fe3aac4-c96b-4f77-bafa-a71d8042d244.JPG,"['오름', '걷기/등산', '자연경관', '도보여행', '도보']"
CONT_000000000500287,산방굴사,제주특별자치도 서귀포시 안덕면 사계리 산 16,불상이 있어 사찰로 불리는 아름다운 풍광을 가진 산방굴사,33.243855,126.31332,064-760-6321,region2,서귀포시,23,안덕,산방굴사,2019022588720,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/0ff17322-5323-4be7-911f-c2c737e2cd9d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/12/4bb55fed-1be0-4556-bd39-b425be82c82f.jpg,"['문화유적지', '부모', '맑음', '문화관광', '역사유적', '공용주차장', '현금결제', '카드결제', '화장실', '편의점', '음료대', '유도 및 안내시설', '아주 어려움', 'UNESCO 세계지질공원']"
CONT_000000000500250,본태박물관,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,세계적인 건축가 안도다다오의 자연 친화적인 건축과 전통공예 · 현대미술의 조화,33.3038302,126.3925024,064-792-8108,region2,서귀포시,23,안덕,본태박물관,2019022586722,https://api.cdn.visitjeju.net/photomng/imgpath/202111/04/c0e907e9-4cf5-4803-a3a5-bd3806b6e218.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/04/0bbf3619-d244-443c-b314-6c5e8ccfb8ed.JPG,"['제주관광', '제주도실내가볼만한곳', '제주전시', '안도다다오', '쿠사마야요이', '백남준', '고미술', '현대미술', '제주건축', '실내명소', '단독접근가능', '단차없음', '수동 휠체어 대여 가능', '어려움', '실내', '하', '1~2시간']"
CNTS_200000000009501,궁대오름(궁대악),제주특별자치도 서귀포시 성산읍 금백조로 446,"오름의 모양새가 마치 활처럼 생기고, 오름 허리에 활(궁·弓)자 모양의 띠가 둘러져 있어 궁대오름, 한자로 궁대악(弓帶岳)으로 불리는 오름.
",33.4405616,126.8220889,064-787-4711,region2,서귀포시,17,성산,궁대오름(궁대악),2019022566430,https://api.cdn.visitjeju.net/photomng/imgpath/201911/19/1d3d1dd4-41ba-46db-a627-cf393da6c757.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201911/19/4bc684bb-c83b-4f51-8a24-fc9f148ea805.JPG,"['부모', '커플', '친구', '경관/포토', '휴식/힐링', '테마공원', '오름', '사계절', '청년', '중/장년', '휴식/치유', '자연경관', '도보여행', '도보', '포토스팟']"
CONT_000000000500075,그랑블루호(선상낚시),제주특별자치도 서귀포시 남원읍 위미중앙로180번길 10,배위에서 느끼는 제주바다의 짜릿한 손맛,33.2746809,126.6626636,010-2212-1690,region2,서귀포시,25,남원,그랑블루호,2019022558169,https://api.cdn.visitjeju.net/photomng/imgpath/201907/23/0de75bf4-552d-4197-ad03-1d9613562ff6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/23/305eb6c2-c1cf-44db-9e19-7344398d5f5b.jpg,"['낚시', '액티비티', '커플', '현금결제', '카드결제', '화장실', '경보 및 피난시설', '아주 어려움', '체험', '레저/체험', '수상레저', '어트랙션']"
CNTS_200000000007377,효명사,제주특별자치도 서귀포시 남원읍 516로 815-41,한라산 중턱에 위치한 소박한 사찰,33.3420367,126.5884214,064-733-4950,region2,서귀포시,25,남원,효명사,2018052304340,https://api.cdn.visitjeju.net/photomng/imgpath/201808/17/b81d8629-9d1a-4191-9d4d-1dfb48a914c3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201808/17/af5e49d9-0249-4fa9-8784-3855c7e9d602.jpg,"['경관/포토', '휴식/힐링', '절', '사찰', '포토스팟', '어트랙션']"
CNTS_300000000015852,목장카페 밭디,제주특별자치도 서귀포시 표선면 번영로 2486,말 먹이주기 체험이 가능한 목장카페,33.4077491,126.7728563,010-6224-1363,region2,서귀포시,26,표선,목장카페 밭디,2019022617656,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/a3b0be2b-3c3c-4e25-9bc8-416df96c5b78.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/18/afae9e57-91ce-4c4c-8a82-e5dfab8f7ae5.jpg,"['아이', '체험관광', '사계절', ' 표선', ' 성읍리', ' 목장카페', ' 말먹이주기', '실내+실외', '중', '1시간 미만']"
